거래일,법정동,지번,단지명,전용면적,층,거래금액(만원),건축년도,거래유형,중개사소재지,해제사유발생일,매수자구분,매도자구분,기타_aptDong,기타_aptSeq,기타_bonbun,기타_bubun,기타_cdealDay,기타_cdealType,기타_dealingGbn,기타_landCd,기타_landLeaseholdGbn,기타_rgstDate,기타_roadNm,기타_roadNmBonbun,기타_roadNmBubun,기타_roadNmCd,기타_roadNmSeq,기타_roadNmSggCd,기타_roadNmbCd,기타_sggCd,기타_umdCd,지역,지역코드
2021-12-28,청계동,512,동탄역 시범우남퍼스트빌아파트,69.98,24,94000,2015,,경기 화성시,,,,,41590-1342,512,0,,,중개거래,1,N,,동탄대로시범길,276,0,4852353,0,41590,0.0,41597,10500,화성시,41597
2021-12-27,잠실동,19,잠실엘스,84.88,20,251000,2008,,서울 송파구,,,,,11710-6346,19,0,,,중개거래,1,N,,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2021-12-27,잠실동,44,레이크팰리스,59.97,8,184000,2006,,서울 송파구,,,,,11710-5957,44,0,,,중개거래,1,N,,잠실로,88,0,3123015,1,11710,0.0,11710,10100,서울 송파구,11710
2021-12-25,신흥동,6951,산성역포레스티아,74.98,19,119000,2020,,경기 성남수정구 서울 강남구,,,,,41131-1652,6951,0,,,중개거래,1,N,,수정로,319,0,3178018,1,41131,0.0,41131,10100,성남시 수정구,41131
2021-12-24,오산동,971,동탄역반도유보라아이비파크7.0,73.6524,46,119000,2019,,경기 화성시,,,,,41590-1820,971,0,,,중개거래,1,N,,동탄광역환승로,63,0,3350554,1,41590,,41597,10400,화성시,41597
2021-12-24,개포동,1281,디에이치아너힐즈,59.7479,15,235000,2019,,서울 강남구,,,,,11680-4850,1281,0,,,중개거래,1,N,,삼성로,11,0,3122005,1,11680,,11680,10300,서울 강남구,11680
2021-12-24,오산동,1044,반도유보라아이비파크3,59.9942,9,59500,2016,,경기 화성시,,,,,41590-1498,1044,0,,,중개거래,1,N,,동탄대로12길,17,0,4852346,0,41590,0.0,41597,10400,화성시,41597
2021-12-24,청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,1,100800,2015,,경기 화성시,,,,,41590-1425,533,0,,,중개거래,1,N,,동탄대로시범길,168,0,4852353,0,41590,,41597,10500,화성시,41597
2021-12-24,오산동,973,동탄역 반도유보라 아이비파크 8.0,86.2318,25,129500,2018,,경기 화성시,,,,,41590-1791,973,0,,,중개거래,1,N,,동탄광역환승로,73,1,3350554,0,41590,0.0,41597,10400,화성시,41597
2021-12-22,일원동,743,디에이치자이개포,84.64,13,240000,2021,,경기 성남수정구 서울 강남구,,,,,11680-4988,743,0,,,중개거래,1,N,,영동대로,22,0,2122002,5,11680,0.0,11680,11400,서울 강남구,11680
2021-12-22,반송동,212,나루마을월드메르디앙반도유보라,166.9669,30,105000,2007,,경기 화성시,,,,,41590-986,212,0,,,중개거래,1,N,,동탄나루로,55,0,3210180,1,41590,0.0,41597,10200,화성시,41597
2021-12-21,산척동,745,레이크힐 반도유보라 아이비파크 10.2,96.6996,4,65000,2018,,경기 화성시,,,,,41590-1814,745,0,,,중개거래,1,N,,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
2021-12-21,잠실동,19,잠실엘스,84.8,20,264500,2008,,경기 성남분당구 서울 송파구,,,,,11710-6346,19,0,,,중개거래,1,N,,올림픽로,99,0,3123023,1,11710,0.0,11710,10100,서울 송파구,11710
2021-12-21,산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2,60000,2018,,경기 화성시,,,,,41590-1814,745,0,,,중개거래,1,N,,동탄순환대로10길,88,0,4852370,1,41590,,41597,11000,화성시,41597
