지역,단지명,면적구간,연월,거래건수,중앙값_만원,최저가_만원,최고가_만원
서울 강남구,래미안 개포 루체하임,85.0,2021-08,1,270000.0,270000,270000
서울 강남구,래미안 개포 루체하임,85.0,2022-04,1,280000.0,280000,280000
서울 강남구,래미안 개포 루체하임,85.0,2023-02,2,214500.0,213000,216000
서울 강남구,래미안 개포 루체하임,85.0,2023-04,1,222000.0,222000,222000
서울 강남구,래미안 개포 루체하임,85.0,2023-06,2,247500.0,245000,250000
서울 강남구,래미안 개포 루체하임,85.0,2023-07,1,255000.0,255000,255000
서울 강남구,래미안 개포 루체하임,85.0,2023-08,1,252000.0,252000,252000
서울 강남구,래미안 개포 루체하임,85.0,2023-09,1,268000.0,268000,268000
서울 강남구,래미안 개포 루체하임,85.0,2024-03,2,253500.0,247000,260000
서울 강남구,래미안 개포 루체하임,85.0,2024-05,1,266500.0,266500,266500
서울 강남구,래미안 개포 루체하임,85.0,2024-06,1,270000.0,270000,270000
서울 강남구,래미안 개포 루체하임,85.0,2024-07,4,272500.0,270000,280000
서울 강남구,래미안 개포 루체하임,85.0,2024-08,2,274750.0,274500,275000
서울 강남구,래미안 개포 루체하임,85.0,2024-10,2,279500.0,274500,284500
서울 강남구,래미안 개포 루체하임,85.0,2024-11,1,278000.0,278000,278000
서울 강남구,래미안 개포 루체하임,85.0,2024-12,1,270000.0,270000,270000
서울 강남구,래미안 개포 루체하임,85.0,2025-01,2,277000.0,276000,278000
서울 강남구,래미안 개포 루체하임,85.0,2025-02,4,281000.0,277000,289000
서울 강남구,래미안 개포 루체하임,85.0,2025-03,3,290000.0,285000,290000
서울 강남구,래미안 개포 루체하임,85.0,2025-06,1,303000.0,303000,303000
서울 강남구,래미안 개포 루체하임,85.0,2025-07,1,330000.0,330000,330000
서울 강남구,래미안 개포 루체하임,85.0,2025-11,3,333000.0,332000,342000
서울 강남구,래미안 개포 루체하임,85.0,2025-12,1,332000.0,332000,332000
서울 강남구,래미안 개포 루체하임,85.0,2026-03,1,300000.0,300000,300000
서울 강남구,래미안 개포 루체하임,85.0,2026-04,1,304000.0,304000,304000
서울 강남구,래미안 개포 루체하임,85.0,2026-05,1,291000.0,291000,291000
서울 강남구,래미안 개포 루체하임,85.0,2026-07,1,325000.0,325000,325000
서울 강남구,래미안 개포 루체하임,102.0,2020-01,1,250000.0,250000,250000
서울 강남구,래미안 개포 루체하임,102.0,2020-06,1,245000.0,245000,245000
서울 강남구,래미안 개포 루체하임,102.0,2020-12,2,289000.0,288000,290000
서울 강남구,래미안 개포 루체하임,102.0,2021-05,1,290000.0,290000,290000
서울 강남구,래미안 개포 루체하임,102.0,2023-03,1,260000.0,260000,260000
서울 강남구,래미안 개포 루체하임,102.0,2024-03,1,280000.0,280000,280000
서울 강남구,래미안 개포 루체하임,102.0,2024-06,2,291500.0,285000,298000
서울 강남구,래미안 개포 루체하임,102.0,2024-08,1,296000.0,296000,296000
서울 강남구,래미안 개포 루체하임,102.0,2024-12,1,301500.0,301500,301500
서울 강남구,래미안 개포 루체하임,102.0,2025-01,1,330000.0,330000,330000
서울 강남구,래미안 개포 루체하임,102.0,2025-03,1,316500.0,316500,316500
서울 강남구,래미안 개포 루체하임,102.0,2025-06,2,335000.0,330000,340000
서울 강남구,래미안 개포 루체하임,102.0,2026-07,1,340000.0,340000,340000
서울 강남구,래미안 개포 루체하임,118.1,2025-10,1,340000.0,340000,340000
서울 강남구,래미안 개포 루체하임,121.7,2020-06,1,283000.0,283000,283000
서울 강남구,래미안 개포 루체하임,121.7,2020-10,1,310000.0,310000,310000
서울 강남구,래미안 개포 루체하임,121.7,2020-12,1,240000.0,240000,240000
서울 강남구,래미안 개포 루체하임,121.7,2022-05,1,330000.0,330000,330000
서울 강남구,래미안 개포 루체하임,121.7,2023-01,1,286000.0,286000,286000
서울 강남구,래미안 개포 루체하임,121.7,2023-08,1,300000.0,300000,300000
서울 강남구,래미안 개포 루체하임,121.7,2024-03,3,308000.0,300000,309500
서울 강남구,래미안 개포 루체하임,121.7,2024-08,2,354250.0,348500,360000
서울 강남구,래미안 개포 루체하임,121.7,2024-09,1,365000.0,365000,365000
서울 강남구,래미안 개포 루체하임,121.7,2024-11,1,345000.0,345000,345000
서울 강남구,래미안 개포 루체하임,121.7,2025-03,1,355000.0,355000,355000
서울 강남구,래미안 개포 루체하임,121.7,2025-06,1,378000.0,378000,378000
서울 강남구,래미안 개포 루체하임,121.7,2026-04,2,346500.0,343000,350000
서울 강남구,래미안 개포 루체하임,151.1,2020-08,1,357000.0,357000,357000
서울 강남구,래미안 개포 루체하임,168.8,2020-05,1,245000.0,245000,245000
서울 강남구,래미안대치팰리스,60.0,2020-06,1,250000.0,250000,250000
서울 강남구,래미안대치팰리스,69.0,2025-02,1,356000.0,356000,356000
서울 강남구,래미안대치팰리스,85.0,2020-05,2,291500.0,290000,293000
서울 강남구,래미안대치팰리스,85.0,2020-06,5,300000.0,285000,310000
서울 강남구,래미안대치팰리스,85.0,2021-05,3,304000.0,303000,304000
서울 강남구,래미안대치팰리스,85.0,2021-06,1,312000.0,312000,312000
서울 강남구,래미안대치팰리스,85.0,2021-07,1,308000.0,308000,308000
서울 강남구,래미안대치팰리스,85.0,2021-10,1,321000.0,321000,321000
서울 강남구,래미안대치팰리스,85.0,2022-04,1,330000.0,330000,330000
서울 강남구,래미안대치팰리스,85.0,2023-01,1,298000.0,298000,298000
서울 강남구,래미안대치팰리스,85.0,2023-02,1,282000.0,282000,282000
서울 강남구,래미안대치팰리스,85.0,2023-06,1,310000.0,310000,310000
서울 강남구,래미안대치팰리스,85.0,2023-07,2,310000.0,310000,310000
서울 강남구,래미안대치팰리스,85.0,2023-08,2,320000.0,320000,320000
서울 강남구,래미안대치팰리스,85.0,2023-09,1,325000.0,325000,325000
서울 강남구,래미안대치팰리스,85.0,2023-10,1,330000.0,330000,330000
서울 강남구,래미안대치팰리스,85.0,2023-11,1,330000.0,330000,330000
서울 강남구,래미안대치팰리스,85.0,2023-12,1,323000.0,323000,323000
서울 강남구,래미안대치팰리스,85.0,2024-03,1,318000.0,318000,318000
서울 강남구,래미안대치팰리스,85.0,2024-04,4,326250.0,322000,330000
서울 강남구,래미안대치팰리스,85.0,2024-05,3,340000.0,333000,343500
서울 강남구,래미안대치팰리스,85.0,2024-06,1,328000.0,328000,328000
서울 강남구,래미안대치팰리스,85.0,2024-08,1,360000.0,360000,360000
서울 강남구,래미안대치팰리스,85.0,2024-09,2,358000.0,351000,365000
서울 강남구,래미안대치팰리스,85.0,2024-11,1,393000.0,393000,393000
서울 강남구,래미안대치팰리스,85.0,2024-12,1,355000.0,355000,355000
서울 강남구,래미안대치팰리스,85.0,2025-02,1,400000.0,400000,400000
서울 강남구,래미안대치팰리스,85.0,2025-03,2,407250.0,407000,407500
서울 강남구,래미안대치팰리스,85.0,2025-05,2,441000.0,435000,447000
서울 강남구,래미안대치팰리스,85.0,2025-06,4,443000.0,370000,470000
서울 강남구,래미안대치팰리스,85.0,2025-07,1,441000.0,441000,441000
서울 강남구,래미안대치팰리스,85.0,2025-10,1,250000.0,250000,250000
서울 강남구,래미안대치팰리스,85.0,2025-11,1,475000.0,475000,475000
서울 강남구,래미안대치팰리스,85.0,2026-03,3,415000.0,405000,419000
서울 강남구,래미안대치팰리스,85.0,2026-05,3,430000.0,425000,439000
서울 강남구,래미안대치팰리스,85.0,2026-06,1,440000.0,440000,440000
서울 강남구,래미안대치팰리스,91.9,2020-05,2,297000.0,294000,300000
서울 강남구,래미안대치팰리스,91.9,2020-06,3,299000.0,290000,308000
서울 강남구,래미안대치팰리스,91.9,2021-12,1,330000.0,330000,330000
서울 강남구,래미안대치팰리스,91.9,2022-05,1,328000.0,328000,328000
서울 강남구,래미안대치팰리스,91.9,2022-11,1,291000.0,291000,291000
서울 강남구,래미안대치팰리스,91.9,2023-06,2,312250.0,299500,325000
서울 강남구,래미안대치팰리스,91.9,2023-08,1,316000.0,316000,316000
서울 강남구,래미안대치팰리스,91.9,2024-02,1,310000.0,310000,310000
서울 강남구,래미안대치팰리스,91.9,2024-05,1,330000.0,330000,330000
서울 강남구,래미안대치팰리스,91.9,2025-03,1,427500.0,427500,427500
서울 강남구,래미안대치팰리스,91.9,2025-05,1,440000.0,440000,440000
서울 강남구,래미안대치팰리스,91.9,2025-06,1,450000.0,450000,450000
서울 강남구,래미안대치팰리스,91.9,2025-11,1,470000.0,470000,470000
서울 강남구,래미안대치팰리스,91.9,2026-04,1,430000.0,430000,430000
서울 강남구,래미안대치팰리스,91.9,2026-06,2,421000.0,397000,445000
서울 강남구,래미안대치팰리스,93.2,2025-03,1,450000.0,450000,450000
서울 강남구,래미안대치팰리스,93.2,2026-04,1,425000.0,425000,425000
서울 강남구,래미안대치팰리스,93.2,2026-07,1,470000.0,470000,470000
서울 강남구,래미안대치팰리스,94.5,2020-01,1,340000.0,340000,340000
서울 강남구,래미안대치팰리스,94.5,2020-06,6,326000.0,305000,350000
서울 강남구,래미안대치팰리스,94.5,2020-08,1,327000.0,327000,327000
서울 강남구,래미안대치팰리스,94.5,2020-10,1,359000.0,359000,359000
서울 강남구,래미안대치팰리스,94.5,2021-07,1,369000.0,369000,369000
서울 강남구,래미안대치팰리스,94.5,2021-08,1,371000.0,371000,371000
서울 강남구,래미안대치팰리스,94.5,2021-10,2,382500.0,375000,390000
서울 강남구,래미안대치팰리스,94.5,2021-11,1,385000.0,385000,385000
서울 강남구,래미안대치팰리스,94.5,2021-12,2,390000.0,375000,405000
서울 강남구,래미안대치팰리스,94.5,2022-11,1,348000.0,348000,348000
서울 강남구,래미안대치팰리스,94.5,2023-06,1,335000.0,335000,335000
서울 강남구,래미안대치팰리스,94.5,2023-07,3,355000.0,350000,360000
서울 강남구,래미안대치팰리스,94.5,2023-09,1,356000.0,356000,356000
서울 강남구,래미안대치팰리스,94.5,2024-03,4,366500.0,361500,379000
서울 강남구,래미안대치팰리스,94.5,2024-05,2,372000.0,367000,377000
서울 강남구,래미안대치팰리스,94.5,2024-07,4,386500.0,380000,390000
서울 강남구,래미안대치팰리스,94.5,2024-09,3,405000.0,400000,410000
서울 강남구,래미안대치팰리스,94.5,2024-10,2,415000.0,410000,420000
서울 강남구,래미안대치팰리스,94.5,2024-11,1,422000.0,422000,422000
서울 강남구,래미안대치팰리스,94.5,2024-12,2,419000.0,400000,438000
서울 강남구,래미안대치팰리스,94.5,2025-01,2,422150.0,415000,429300
서울 강남구,래미안대치팰리스,94.5,2025-02,1,390000.0,390000,390000
서울 강남구,래미안대치팰리스,94.5,2025-03,4,466500.0,450000,480000
서울 강남구,래미안대치팰리스,94.5,2025-06,2,517750.0,505500,530000
서울 강남구,래미안대치팰리스,94.5,2025-07,1,530000.0,530000,530000
서울 강남구,래미안대치팰리스,94.5,2025-09,1,500000.0,500000,500000
서울 강남구,래미안대치팰리스,94.5,2025-11,1,520000.0,520000,520000
서울 강남구,래미안대치팰리스,94.5,2025-12,1,530000.0,530000,530000
서울 강남구,래미안대치팰리스,94.5,2026-05,1,470000.0,470000,470000
서울 강남구,래미안대치팰리스,94.5,2026-06,1,475000.0,475000,475000
서울 강남구,래미안대치팰리스,114.1,2023-06,1,441000.0,441000,441000
서울 강남구,래미안대치팰리스,114.1,2023-08,1,480000.0,480000,480000
서울 강남구,래미안대치팰리스,114.1,2023-12,1,478500.0,478500,478500
서울 강남구,래미안대치팰리스,114.1,2024-05,1,487000.0,487000,487000
서울 강남구,래미안대치팰리스,114.1,2024-06,1,492000.0,492000,492000
서울 강남구,래미안대치팰리스,114.1,2024-08,1,507000.0,507000,507000
서울 강남구,래미안대치팰리스,114.1,2024-11,1,520000.0,520000,520000
서울 강남구,래미안대치팰리스,114.1,2025-10,1,630000.0,630000,630000
서울 강남구,래미안대치팰리스,114.1,2026-05,1,580000.0,580000,580000
서울 강남구,래미안대치팰리스,114.2,2020-06,1,417000.0,417000,417000
서울 강남구,래미안대치팰리스,114.2,2021-06,1,440000.0,440000,440000
서울 강남구,래미안대치팰리스,114.2,2022-04,1,488000.0,488000,488000
서울 강남구,래미안대치팰리스,114.2,2022-10,1,485000.0,485000,485000
서울 강남구,래미안대치팰리스,114.2,2023-06,2,442500.0,440000,445000
서울 강남구,래미안대치팰리스,114.2,2024-02,1,445000.0,445000,445000
서울 강남구,래미안대치팰리스,114.2,2024-11,1,525000.0,525000,525000
서울 강남구,래미안대치팰리스,114.2,2025-01,1,529000.0,529000,529000
서울 강남구,래미안대치팰리스,114.2,2025-03,1,600000.0,600000,600000
서울 강남구,래미안대치팰리스,114.2,2025-05,1,600000.0,600000,600000
서울 강남구,래미안대치팰리스,114.2,2026-04,1,600000.0,600000,600000
서울 강남구,래미안대치팰리스,114.2,2026-05,1,637500.0,637500,637500
서울 강남구,래미안대치팰리스,114.2,2026-07,1,638000.0,638000,638000
서울 강남구,래미안대치팰리스,151.3,2021-04,1,535000.0,535000,535000
서울 강남구,래미안대치팰리스,151.3,2022-06,1,530000.0,530000,530000
서울 강남구,래미안대치팰리스,151.3,2023-04,1,440000.0,440000,440000
서울 강남구,래미안대치팰리스,151.3,2023-05,1,460000.0,460000,460000
서울 강남구,래미안대치팰리스,151.3,2023-07,1,445000.0,445000,445000
서울 강남구,래미안대치팰리스,151.3,2023-09,2,488500.0,477000,500000
서울 강남구,래미안대치팰리스,151.3,2024-04,1,479000.0,479000,479000
서울 강남구,래미안대치팰리스,151.3,2024-06,2,489000.0,489000,489000
서울 강남구,래미안대치팰리스,151.3,2024-07,1,500000.0,500000,500000
서울 강남구,래미안대치팰리스,151.3,2024-09,1,525000.0,525000,525000
서울 강남구,래미안대치팰리스,151.3,2024-11,1,524000.0,524000,524000
서울 강남구,래미안대치팰리스,151.3,2025-03,1,615000.0,615000,615000
서울 강남구,래미안대치팰리스,151.3,2025-06,1,618000.0,618000,618000
서울 강남구,래미안대치팰리스,151.3,2025-07,2,622500.0,615000,630000
서울 강남구,래미안대치팰리스,151.3,2025-08,1,630000.0,630000,630000
서울 강남구,래미안대치팰리스,151.3,2025-09,1,620000.0,620000,620000
서울 강남구,래미안대치팰리스,151.3,2026-02,1,655000.0,655000,655000
서울 강남구,래미안대치팰리스,151.3,2026-03,2,622500.0,595000,650000
서울 강남구,래미안대치팰리스,151.3,2026-05,1,570000.0,570000,570000
서울 강남구,청담파라곤Ⅱ1단지,187.8,2020-06,1,245000.0,245000,245000
서울 강남구,청담파라곤Ⅱ1단지,187.8,2020-07,1,245000.0,245000,245000
서울 강남구,청담파라곤Ⅱ1단지,195.9,2020-02,1,260000.0,260000,260000
서울 강남구,청담파라곤Ⅱ1단지,198.8,2020-06,1,328000.0,328000,328000
서울 강남구,청담파라곤Ⅱ1단지,198.8,2020-09,1,342000.0,342000,342000
서울 강남구,청담파라곤Ⅱ2단지,149.7,2021-11,1,320000.0,320000,320000
서울 강남구,청담파라곤Ⅱ2단지,149.7,2021-12,1,320000.0,320000,320000
서울 강남구,청담파라곤Ⅱ2단지,153.8,2025-05,1,450000.0,450000,450000
서울 강남구,청담파라곤Ⅱ2단지,177.1,2021-11,1,335000.0,335000,335000
서울 송파구,레이크팰리스,60.0,2020-01,2,150000.0,149500,150500
서울 송파구,레이크팰리스,60.0,2020-02,1,150000.0,150000,150000
서울 송파구,레이크팰리스,60.0,2020-04,1,149000.0,149000,149000
서울 송파구,레이크팰리스,60.0,2020-05,3,149500.0,147850,150000
서울 송파구,레이크팰리스,60.0,2020-06,7,153000.0,150000,166950
서울 송파구,레이크팰리스,60.0,2020-11,1,172000.0,172000,172000
서울 송파구,레이크팰리스,60.0,2021-04,1,170000.0,170000,170000
서울 송파구,레이크팰리스,60.0,2021-05,1,181000.0,181000,181000
서울 송파구,레이크팰리스,60.0,2021-06,1,174800.0,174800,174800
서울 송파구,레이크팰리스,60.0,2021-07,1,179000.0,179000,179000
서울 송파구,레이크팰리스,60.0,2021-08,1,180000.0,180000,180000
서울 송파구,레이크팰리스,60.0,2021-09,1,198000.0,198000,198000
서울 송파구,레이크팰리스,60.0,2021-10,2,194250.0,187500,201000
서울 송파구,레이크팰리스,60.0,2021-12,1,184000.0,184000,184000
서울 송파구,레이크팰리스,60.0,2022-02,2,187000.0,184000,190000
서울 송파구,레이크팰리스,60.0,2022-03,1,184000.0,184000,184000
서울 송파구,레이크팰리스,60.0,2022-12,1,140000.0,140000,140000
서울 송파구,레이크팰리스,60.0,2023-02,3,150000.0,145000,154000
서울 송파구,레이크팰리스,60.0,2023-03,2,157500.0,157000,158000
서울 송파구,레이크팰리스,60.0,2023-04,4,161000.0,158000,165000
서울 송파구,레이크팰리스,60.0,2023-05,6,167250.0,163500,170000
서울 송파구,레이크팰리스,60.0,2023-06,2,173500.0,172000,175000
서울 송파구,레이크팰리스,60.0,2023-08,1,173000.0,173000,173000
서울 송파구,레이크팰리스,60.0,2023-09,4,181700.0,174800,185000
서울 송파구,레이크팰리스,60.0,2023-10,1,185000.0,185000,185000
서울 송파구,레이크팰리스,60.0,2023-12,3,174000.0,172000,179000
서울 송파구,레이크팰리스,60.0,2024-01,2,169750.0,167000,172500
서울 송파구,레이크팰리스,60.0,2024-02,3,172000.0,169500,176000
서울 송파구,레이크팰리스,60.0,2024-03,1,179800.0,179800,179800
서울 송파구,레이크팰리스,60.0,2024-04,2,181750.0,179000,184500
서울 송파구,레이크팰리스,60.0,2024-05,1,182000.0,182000,182000
서울 송파구,레이크팰리스,60.0,2024-06,5,193000.0,180000,195000
서울 송파구,레이크팰리스,60.0,2024-08,1,209000.0,209000,209000
서울 송파구,레이크팰리스,60.0,2024-12,1,214500.0,214500,214500
서울 송파구,레이크팰리스,60.0,2025-01,3,203000.0,201500,203000
서울 송파구,레이크팰리스,60.0,2025-02,5,220000.0,205000,223000
서울 송파구,레이크팰리스,60.0,2025-03,3,235000.0,225000,242500
서울 송파구,레이크팰리스,60.0,2025-04,1,226000.0,226000,226000
